treatment,group,image_number,cell_label,cell_area,granule_count,granules_per_area
ARS,WT,2,76,162.81,1,0.006142128861863522
ARS,WT,2,78,107.63279999999999,0,0.0
ARS,WT,2,79,153.47879999999998,0,0.0
ARS,WT,2,82,143.2404,0,0.0
ARS,WT,3,11,133.8768,0,0.0
ARS,WT,3,12,184.8096,0,0.0
ARS,WT,3,13,83.94839999999999,0,0.0
ARS,WT,3,14,189.7344,0,0.0
ARS,WT,3,15,132.9696,0,0.0
ARS,WT,3,16,110.54879999999999,0,0.0
ARS,WT,3,17,124.90199999999999,1,0.008006276921106148
ARS,WT,3,18,153.93239999999997,1,0.0064963581416258055
ARS,WT,3,19,163.78199999999998,1,0.006105677058529021
ARS,WT,3,21,117.5796,0,0.0
ARS,WT,3,22,65.5128,1,0.01526419264632255
ARS,WT,3,23,116.0568,1,0.008616470555796818
ARS,WT,3,24,121.17599999999999,1,0.008252459232851391
ARS,WT,3,25,383.7456,1,0.0026058930708260887
ARS,WT,3,26,186.624,2,0.010716735253772291
ARS,WT,3,27,111.13199999999999,1,0.00899830831803621
ARS,WT,3,28,158.27399999999997,1,0.00631815711993126
ARS,WT,3,29,106.4016,1,0.009398354911956211
ARS,WT,3,30,160.67159999999998,0,0.0
ARS,WT,3,31,125.87399999999998,0,0.0
ARS,WT,3,32,125.3232,0,0.0
ARS,WT,3,34,103.12919999999998,0,0.0
ARS,WT,3,35,108.702,1,0.00919946275137532
ARS,WT,3,36,95.32079999999999,1,0.010490889711374643
ARS,WT,3,37,60.328799999999994,0,0.0
ARS,WT,3,38,84.0132,0,0.0
ARS,WT,3,39,130.2804,0,0.0
ARS,WT,3,40,174.18239999999997,0,0.0
ARS,WT,3,41,181.86119999999997,1,0.005498699007814752
ARS,WT,3,42,114.66359999999999,1,0.008721163472976605
ARS,WT,3,43,235.67759999999998,0,0.0
ARS,WT,3,44,124.96679999999999,0,0.0
ARS,WT,3,45,112.1364,0,0.0
ARS,WT,3,46,130.73399999999998,0,0.0
ARS,WT,3,47,125.48519999999999,0,0.0
ARS,WT,3,48,189.83159999999998,1,0.00526782685285274
ARS,WT,3,49,128.46599999999998,0,0.0
ARS,WT,3,50,125.42039999999999,4,0.03189273834240682
ARS,WT,3,51,92.43719999999999,0,0.0
ARS,WT,3,52,107.1468,1,0.009332989879305776
ARS,WT,3,53,96.71399999999998,2,0.020679529333912365
ARS,WT,3,54,142.49519999999998,0,0.0
ARS,WT,3,55,161.0604,0,0.0
ARS,WT,3,56,138.8988,0,0.0
ARS,WT,3,57,120.62519999999999,2,0.016580283390203707
ARS,WT,3,58,178.88039999999998,0,0.0
ARS,WT,3,59,89.91,1,0.011122233344455567
ARS,WT,3,60,149.8824,0,0.0
ARS,WT,3,62,120.528,0,0.0
ARS,WT,3,63,93.8304,1,0.01065752677170725
ARS,WT,3,64,124.64279999999998,0,0.0
ARS,WT,3,65,176.25599999999997,1,0.005673565722585331
ARS,WT,3,66,60.4584,0,0.0
ARS,WT,3,67,93.5388,1,0.010690750790046484
ARS,WT,3,69,123.8004,2,0.016155036655778172
ARS,WT,3,70,126.00359999999999,1,0.00793628118561692
ARS,WT,3,71,114.5988,0,0.0
ARS,WT,3,72,107.69759999999998,0,0.0
ARS,WT,3,73,129.762,1,0.00770641636226322
ARS,WT,3,74,157.01039999999998,0,0.0
ARS,WT,3,75,238.78799999999998,1,0.004187815133088765
ARS,WT,3,76,129.1788,0,0.0
ARS,WT,3,77,108.99359999999999,0,0.0
ARS,WT,3,78,116.38079999999998,0,0.0
ARS,WT,3,79,130.0536,0,0.0
ARS,WT,3,80,196.9596,1,0.005077183341152196
ARS,WT,3,81,120.69,0,0.0
ARS,WT,3,82,115.05239999999999,0,0.0
ARS,WT,3,83,200.97719999999998,1,0.004975688784598452
ARS,WT,3,84,100.9908,0,0.0
ARS,WT,3,85,146.02679999999998,3,0.020544174083113514
ARS,WT,3,86,86.73479999999999,0,0.0
ARS,WT,3,88,167.1516,0,0.0
ARS,WT,3,89,116.38079999999998,1,0.008592482608815202
ARS,WT,3,90,201.52799999999996,0,0.0
ARS,WT,3,91,109.02599999999998,0,0.0
ARS,WT,3,93,167.50799999999998,1,0.005969864125892495
ARS,WT,3,94,90.97919999999999,0,0.0
ARS,WT,3,95,144.8928,2,0.013803308376951788
ARS,WT,3,96,88.1604,0,0.0
ARS,WT,3,97,58.5468,0,0.0
ARS,WT,3,98,110.7432,0,0.0
ARS,WT,3,99,179.3016,0,0.0
ARS,WT,3,100,215.23319999999998,2,0.00929224673516911
ARS,WT,3,101,184.25879999999998,1,0.005427149205356814
ARS,WT,3,102,130.8636,1,0.007641544325542015
ARS,WT,3,103,239.82479999999998,2,0.008339421110744177
ARS,WT,3,104,192.2616,0,0.0
ARS,WT,3,105,279.61199999999997,3,0.0107291532552251
ARS,WT,3,106,182.99519999999998,1,0.005464624208722415
ARS,WT,3,107,192.2616,0,0.0
ARS,WT,3,108,193.2336,4,0.020700333689379073
ARS,WT,3,109,273.294,2,0.00731812626695061
ARS,WT,3,110,134.2332,0,0.0
ARS,WT,3,111,110.7432,1,0.009029899804231772
ARS,WT,3,112,181.34279999999998,0,0.0
ARS,WT,3,113,163.8468,1,0.006103262315773027
ARS,WT,3,114,105.6564,0,0.0
ARS,WT,3,115,172.1736,3,0.017424274104740796
ARS,WT,3,116,199.5192,0,0.0
ARS,WT,3,117,156.7188,0,0.0
ARS,WT,3,118,176.1264,0,0.0
ARS,WT,3,119,172.206,0,0.0
ARS,WT,3,120,192.78,0,0.0
ARS,WT,3,121,215.7192,2,0.009271311964813516
ARS,WT,3,123,361.6164,2,0.005530722611032022
ARS,WT,3,124,378.2052,4,0.010576269178742123
ARS,WT,3,125,158.3064,0,0.0
ARS,WT,3,126,202.30559999999997,0,0.0
ARS,WT,3,127,227.70719999999997,0,0.0
ARS,WT,3,130,222.91199999999998,0,0.0
ARS,WT,3,131,297.2052,3,0.010094036039746276
ARS,WT,3,133,286.6428,0,0.0
ARS,WT,4,12,174.50639999999999,0,0.0
ARS,WT,4,13,140.1948,4,0.028531728708910745
ARS,WT,4,14,158.07959999999997,0,0.0
ARS,WT,4,15,161.2224,0,0.0
ARS,WT,4,17,89.1,0,0.0
ARS,WT,4,18,158.04719999999998,0,0.0
ARS,WT,4,19,147.1284,0,0.0
ARS,WT,4,20,191.09519999999998,0,0.0
ARS,WT,4,21,130.3452,0,0.0
ARS,WT,4,22,138.41279999999998,1,0.00722476533962177
ARS,WT,4,23,82.5876,1,0.012108355249456335
ARS,WT,4,25,137.5056,1,0.007272431086443026
ARS,WT,4,26,170.65079999999998,2,0.011719839578835847
ARS,WT,4,27,127.332,3,0.023560456130430688
ARS,WT,4,29,196.7328,3,0.015249109452008002
ARS,WT,4,30,139.0284,1,0.007192775001366627
ARS,WT,4,31,179.13959999999997,0,0.0
ARS,WT,4,32,175.1868,1,0.005708192626385093
ARS,WT,4,33,138.41279999999998,1,0.00722476533962177
ARS,WT,4,34,223.236,2,0.008959128455983803
ARS,WT,4,35,100.278,0,0.0
ARS,WT,4,36,140.13,0,0.0
ARS,WT,4,37,71.4096,1,0.014003719387869418
ARS,WT,4,38,108.4104,0,0.0
ARS,WT,4,41,121.69439999999999,0,0.0
ARS,WT,4,42,153.3492,1,0.00652106434203765
ARS,WT,4,43,106.01279999999998,0,0.0
ARS,WT,4,44,93.24719999999999,1,0.010724182602802015
ARS,WT,4,45,65.77199999999999,1,0.015204038192543942
ARS,WT,4,46,78.8292,0,0.0
ARS,WT,4,47,136.9548,0,0.0
ARS,WT,4,48,132.03,0,0.0
ARS,WT,4,49,159.66719999999998,3,0.018789081289081293
ARS,WT,4,50,174.63599999999997,1,0.00572619620238668
ARS,WT,4,51,98.7228,0,0.0
ARS,WT,4,52,132.7104,0,0.0
ARS,WT,4,54,214.42319999999998,1,0.004663674453137534
ARS,WT,4,55,149.52599999999998,0,0.0
ARS,WT,4,56,119.4912,1,0.008368817117913286
ARS,WT,4,57,145.2168,0,0.0
ARS,WT,4,58,158.3388,1,0.006315571420270964
ARS,WT,4,59,189.7668,0,0.0
ARS,WT,4,60,122.21279999999999,0,0.0
ARS,WT,4,62,154.90439999999998,0,0.0
ARS,WT,4,63,157.04279999999997,0,0.0
ARS,WT,4,64,205.254,0,0.0
ARS,WT,4,65,144.1152,0,0.0
ARS,WT,4,66,162.6804,0,0.0
ARS,WT,4,67,150.56279999999998,0,0.0
ARS,WT,4,68,136.53359999999998,0,0.0
ARS,WT,4,69,124.2864,0,0.0
ARS,WT,4,70,179.4312,0,0.0
ARS,WT,4,71,201.9168,1,0.0049525349054660136
ARS,WT,4,72,155.1636,0,0.0
ARS,WT,4,73,146.9988,1,0.0068027766213057525
ARS,WT,4,74,204.18479999999997,0,0.0
ARS,WT,4,76,224.694,2,0.008900994241056727
ARS,WT,4,77,148.13279999999997,0,0.0
ARS,WT,4,78,195.534,0,0.0
ARS,WT,4,79,114.5664,0,0.0
ARS,WT,4,80,237.52439999999999,2,0.008420187568098267
ARS,WT,4,81,131.22,0,0.0
ARS,WT,4,82,198.06119999999999,0,0.0
ARS,WT,4,83,156.8484,3,0.019126749141208963
ARS,WT,4,84,198.6444,0,0.0
ARS,WT,4,85,204.41159999999996,2,0.009784180545526773
ARS,WT,4,86,213.2568,0,0.0
ARS,WT,4,87,169.938,2,0.011768998105191306
ARS,WT,4,88,183.9348,1,0.005436709094744442
ARS,WT,4,89,105.5916,0,0.0
ARS,WT,4,90,217.27439999999999,0,0.0
ARS,WT,4,91,53.751599999999996,0,0.0
ARS,WT,4,92,177.4548,0,0.0
ARS,WT,4,93,163.19879999999998,5,0.03063748017755033
ARS,WT,4,95,240.6996,1,0.004154556135531592
ARS,WT,4,96,212.96519999999998,0,0.0
ARS,WT,4,97,98.82,1,0.010119409026512852
ARS,WT,4,98,144.43919999999997,0,0.0
ARS,WT,4,99,299.44079999999997,0,0.0
ARS,WT,4,100,184.03199999999998,0,0.0
ARS,WT,4,101,303.912,2,0.006580852351996631
ARS,WT,4,102,145.962,0,0.0
ARS,WT,4,103,115.3764,2,0.017334567554543216
ARS,WT,4,104,157.6908,0,0.0
ARS,WT,4,105,178.07039999999998,0,0.0
ARS,WT,4,106,130.41,0,0.0
ARS,WT,4,108,169.8732,0,0.0
ARS,WT,4,109,184.51799999999997,0,0.0
ARS,WT,4,110,219.51,0,0.0
ARS,WT,4,111,156.6864,0,0.0
ARS,WT,4,112,245.36519999999996,0,0.0
ARS,WT,4,113,242.3196,0,0.0
ARS,WT,4,114,185.3604,0,0.0
ARS,WT,4,115,201.1068,0,0.0
ARS,WT,4,116,265.8744,1,0.0037611744492888374
ARS,WT,4,118,261.11159999999995,0,0.0
ARS,WT,4,119,163.1016,0,0.0
ARS,WT,4,121,218.0844,0,0.0
ARS,WT,4,122,218.40839999999997,0,0.0
ARS,WT,4,123,258.7464,0,0.0
ARS,WT,4,124,90.3312,0,0.0
ARS,WT,4,125,273.1968,0,0.0
ARS,WT,4,126,308.09159999999997,3,0.009737363822966937
ARS,WT,4,127,326.9484,0,0.0
ARS,WT,5,10,240.21359999999999,3,0.012488884892445724
ARS,WT,5,11,155.9736,0,0.0
ARS,WT,5,12,134.88119999999998,0,0.0
ARS,WT,5,14,144.504,2,0.013840447323257489
ARS,WT,5,15,155.42279999999997,0,0.0
ARS,WT,5,16,189.70199999999997,0,0.0
ARS,WT,5,17,196.99199999999996,2,0.01015269655620533
ARS,WT,5,18,183.5136,0,0.0
ARS,WT,5,20,171.7848,1,0.005821236803256168
ARS,WT,5,21,239.2092,2,0.00836088244097635
ARS,WT,5,22,162.6156,0,0.0
ARS,WT,5,23,117.96839999999999,0,0.0
ARS,WT,5,25,159.2784,0,0.0
ARS,WT,5,26,165.9852,0,0.0
ARS,WT,5,27,159.3756,0,0.0
ARS,WT,5,29,148.68359999999998,0,0.0
ARS,WT,5,30,156.32999999999998,0,0.0
ARS,WT,5,31,138.1212,0,0.0
ARS,WT,5,32,147.3552,0,0.0
ARS,WT,5,33,85.3416,1,0.011717614856060819
ARS,WT,5,34,192.94199999999998,0,0.0
ARS,WT,5,35,208.91519999999997,2,0.009573262261434306
ARS,WT,5,36,179.5284,0,0.0
ARS,WT,5,37,248.24879999999996,0,0.0
ARS,WT,5,38,214.13159999999996,1,0.004670025348897594
ARS,WT,5,39,186.0408,0,0.0
ARS,WT,5,40,182.67119999999997,0,0.0
ARS,WT,5,41,64.8,1,0.0154320987654321
ARS,WT,5,42,149.6232,0,0.0
ARS,WT,5,44,182.9628,0,0.0
ARS,WT,5,45,143.98559999999998,2,0.013890277916680559
ARS,WT,5,46,215.946,0,0.0
ARS,WT,5,48,175.89959999999996,0,0.0
ARS,WT,5,49,380.3436,4,0.010516806382439459
ARS,WT,5,50,245.81879999999995,2,0.008136074214014553
ARS,WT,5,51,241.4448,1,0.0041417334314095815
ARS,WT,5,52,145.152,0,0.0
ARS,WT,5,53,183.9672,0,0.0
ARS,WT,5,54,194.4972,0,0.0
ARS,WT,5,55,163.0368,0,0.0
ARS,WT,5,56,196.7976,0,0.0
ARS,WT,5,57,215.946,0,0.0
ARS,WT,5,59,175.21919999999997,0,0.0
ARS,WT,5,60,187.4664,0,0.0
ARS,WT,5,61,170.6832,0,0.0
ARS,WT,5,62,167.994,0,0.0
ARS,WT,5,63,216.8208,0,0.0
ARS,WT,5,64,211.6368,0,0.0
ARS,WT,5,65,190.1556,0,0.0
ARS,WT,5,67,312.6276,0,0.0
ARS,WT,5,69,310.4568,3,0.009663180191253663
ARS,WT,5,70,273.6504,3,0.01096289280044904
ARS,WT,5,71,51.3216,0,0.0
ARS,WT,5,72,158.3388,0,0.0
ARS,WT,5,73,254.04839999999996,0,0.0
ARS,WT,5,74,159.53759999999997,0,0.0
ARS,WT,5,75,150.822,0,0.0
ARS,WT,5,76,191.3868,0,0.0
ARS,WT,5,78,238.95,0,0.0
ARS,WT,5,79,395.05319999999995,3,0.007593913933617043
ARS,WT,5,80,271.6092,0,0.0
ARS,WT,5,81,278.38079999999997,0,0.0
ARS,WT,5,82,127.17,0,0.0
ARS,WT,5,83,293.5116,0,0.0
ARS,WT,5,84,253.88639999999998,0,0.0
ARS,WT,5,85,254.5992,2,0.007855484227758768
ARS,WT,5,86,141.5556,0,0.0
ARS,WT,5,87,145.0548,3,0.020681838863657046
ARS,WT,5,88,243.0,0,0.0
ARS,WT,5,89,272.484,0,0.0
ARS,WT,5,91,216.91799999999998,1,0.00461003697249652
ARS,WT,5,92,195.20999999999998,0,0.0
ARS,WT,5,93,234.02519999999996,0,0.0
ARS,WT,5,95,255.7008,0,0.0
ARS,WT,5,96,197.73719999999997,0,0.0
ARS,WT,5,97,179.2044,0,0.0
ARS,WT,5,98,232.76159999999996,0,0.0
ARS,WT,5,99,202.24079999999998,1,0.00494460069382637
ARS,WT,5,100,155.2284,0,0.0
ARS,WT,5,101,121.0464,0,0.0
ARS,WT,5,102,61.106399999999994,1,0.016364897948496396
ARS,WT,5,103,135.88559999999998,0,0.0
ARS,WT,5,104,381.6072,1,0.0026204956300614874
ARS,WT,5,105,207.65159999999997,0,0.0
ARS,WT,5,106,342.6948,1,0.002918048362566342
ARS,WT,5,108,137.4408,0,0.0
ARS,WT,5,109,158.27399999999997,0,0.0
ARS,WT,5,110,141.5232,0,0.0
ARS,WT,10,1,115.0848,0,0.0
ARS,WT,10,3,202.5,0,0.0
ARS,WT,10,4,148.2948,0,0.0
ARS,WT,10,5,127.42919999999998,0,0.0
ARS,WT,10,6,153.47879999999998,0,0.0
ARS,WT,10,7,157.3344,0,0.0
ARS,WT,10,8,235.64519999999996,0,0.0
ARS,WT,10,9,292.6044,0,0.0
ARS,WT,10,10,256.57559999999995,0,0.0
ARS,WT,10,11,261.43559999999997,0,0.0
ARS,WT,10,12,154.71,0,0.0
ARS,WT,10,13,277.95959999999997,0,0.0
ARS,WT,10,14,205.6104,0,0.0
ARS,WT,10,15,212.4468,1,0.004707060779451609
ARS,WT,10,16,249.6096,0,0.0
ARS,WT,10,17,257.38559999999995,1,0.0038852212400382934
ARS,WT,10,18,311.2992,0,0.0
ARS,WT,10,19,249.0264,0,0.0
ARS,WT,10,20,406.58759999999995,1,0.002459494583701028
ARS,WT,10,21,246.40199999999996,0,0.0
ARS,WT,10,22,206.8092,0,0.0
ARS,WT,10,23,263.736,2,0.0075833409166742504
ARS,WT,10,24,161.0604,0,0.0
ARS,WT,10,25,275.0112,3,0.010908646629664539
ARS,WT,10,26,179.88479999999998,0,0.0
ARS,WT,10,27,211.57199999999997,0,0.0
ARS,WT,10,29,416.79359999999997,3,0.007197807259996315
ARS,WT,10,30,158.3064,1,0.006316864005498198
ARS,WT,10,31,274.65479999999997,0,0.0
ARS,WT,10,32,207.9108,0,0.0
ARS,WT,10,33,227.5128,0,0.0
ARS,WT,10,34,272.22479999999996,0,0.0
ARS,WT,10,35,407.68919999999997,0,0.0
ARS,WT,10,36,276.40439999999995,0,0.0
ARS,WT,10,37,138.41279999999998,0,0.0
ARS,WT,10,38,163.00439999999998,0,0.0
ARS,WT,10,39,192.48839999999998,0,0.0
ARS,WT,10,40,165.564,0,0.0
ARS,WT,10,41,155.5848,0,0.0
ARS,WT,10,42,276.5988,0,0.0
ARS,WT,10,43,283.6944,0,0.0
ARS,WT,10,44,149.202,2,0.013404646050321042
ARS,WT,10,45,246.27239999999995,1,0.004060544340332088
ARS,WT,10,46,172.27079999999998,1,0.0058048142807719015
ARS,WT,10,47,237.5892,1,0.004208945524459866
ARS,WT,10,48,175.6404,0,0.0
ARS,WT,10,50,199.3896,0,0.0
ARS,WT,10,51,145.8972,0,0.0
ARS,WT,10,52,211.1832,1,0.004735225150485456
ARS,WT,10,54,154.74239999999998,0,0.0
ARS,WT,10,55,64.7028,0,0.0
ARS,WT,10,56,327.7908,0,0.0
ARS,WT,10,57,192.9096,0,0.0
ARS,WT,10,58,103.19399999999999,0,0.0
ARS,WT,10,59,69.4332,0,0.0
ARS,WT,10,60,303.0372,2,0.006599849787418839
ARS,WT,10,61,132.9696,1,0.0075205159675595015
ARS,WT,10,64,91.95119999999999,0,0.0
ARS,WT,10,66,0.0324,0,0.0
ARS,WT,6,2,193.3632,0,0.0
ARS,WT,6,3,173.5668,1,0.005761470511641627
ARS,WT,6,4,138.96359999999999,0,0.0
ARS,WT,6,5,173.2104,0,0.0
ARS,WT,6,6,178.32959999999997,3,0.016822782084409994
ARS,WT,6,7,216.594,5,0.023084665318522213
ARS,WT,6,8,173.6316,0,0.0
ARS,WT,6,10,66.0312,0,0.0
ARS,WT,6,11,170.3268,0,0.0
ARS,WT,6,12,118.81079999999999,0,0.0
ARS,WT,6,14,92.6964,0,0.0
ARS,WT,6,15,115.7652,0,0.0
ARS,WT,6,16,129.92399999999998,0,0.0
ARS,WT,6,17,226.314,3,0.013255918767729791
ARS,WT,6,18,88.2576,0,0.0
ARS,WT,6,19,106.6284,0,0.0
ARS,WT,6,21,197.154,2,0.010144354159692424
ARS,WT,6,22,161.19,1,0.006203858800173708
ARS,WT,6,23,186.75359999999998,0,0.0
ARS,WT,6,24,157.6908,0,0.0
ARS,WT,6,25,196.99199999999996,0,0.0
ARS,WT,6,27,139.4496,0,0.0
ARS,WT,6,28,151.2756,0,0.0
ARS,WT,6,29,107.50319999999999,0,0.0
ARS,WT,6,30,206.2908,0,0.0
ARS,WT,6,31,186.68879999999996,1,0.005356507728369352
ARS,WT,6,32,177.7464,0,0.0
ARS,WT,6,33,171.88199999999998,0,0.0
ARS,WT,6,34,158.5656,0,0.0
ARS,WT,6,35,216.3024,1,0.004623157209536279
ARS,WT,6,36,145.2168,0,0.0
ARS,WT,6,37,150.66,4,0.026549847338377806
ARS,WT,6,38,47.2716,0,0.0
ARS,WT,6,40,173.17799999999997,0,0.0
ARS,WT,6,41,109.4796,0,0.0
ARS,WT,6,42,214.2936,0,0.0
ARS,WT,6,43,202.986,0,0.0
ARS,WT,6,44,123.21719999999999,0,0.0
ARS,WT,6,45,40.5648,0,0.0
ARS,WT,6,47,155.0664,1,0.0064488502989687
ARS,WT,6,48,138.60719999999998,0,0.0
ARS,WT,6,49,196.8624,0,0.0
ARS,WT,6,50,164.3328,2,0.012170424893873896
ARS,WT,6,51,114.92279999999998,0,0.0
ARS,WT,6,53,134.65439999999998,1,0.007426419040150193
ARS,WT,6,54,177.26039999999998,2,0.01128283587309969
ARS,WT,6,55,141.8472,0,0.0
ARS,WT,6,56,123.86519999999999,1,0.008073292579352393
ARS,WT,6,57,129.0168,0,0.0
ARS,WT,6,58,110.41919999999999,0,0.0
ARS,WT,6,59,118.29239999999999,0,0.0
ARS,WT,6,60,125.0964,0,0.0
ARS,WT,6,61,165.3048,0,0.0
ARS,WT,6,64,114.40439999999998,0,0.0
ARS,WT,6,65,127.13759999999998,0,0.0
ARS,WT,6,66,100.4724,0,0.0
ARS,WT,6,67,92.4048,2,0.021643897286721038
ARS,WT,6,68,191.7756,1,0.005214427695702686
ARS,WT,6,69,104.1012,1,0.009606037202260876
ARS,WT,6,70,115.21439999999998,0,0.0
ARS,WT,6,71,150.56279999999998,2,0.013283493665101873
ARS,WT,6,72,107.17919999999998,0,0.0
ARS,WT,6,74,198.15839999999997,0,0.0
ARS,WT,6,75,150.3036,0,0.0
ARS,WT,6,76,131.15519999999998,0,0.0
ARS,WT,6,77,82.4904,1,0.012122622753678005
ARS,WT,6,78,167.022,0,0.0
ARS,WT,6,80,114.5016,2,0.017467004827880134
ARS,WT,6,81,156.654,3,0.019150484507258033
ARS,WT,6,82,187.27199999999996,0,0.0
ARS,WT,6,83,101.15279999999998,0,0.0
ARS,WT,6,84,175.21919999999997,1,0.005707137117393528
ARS,WT,6,85,114.46919999999999,0,0.0
ARS,WT,6,86,250.5492,4,0.01596492824563
ARS,WT,6,87,157.01039999999998,0,0.0
ARS,WT,6,88,121.6296,0,0.0
ARS,WT,6,89,149.4612,0,0.0
ARS,WT,6,90,106.07759999999999,2,0.018854121888127184
ARS,WT,6,91,114.17759999999998,0,0.0
ARS,WT,6,92,129.7944,2,0.015408985287500848
ARS,WT,6,93,118.9404,2,0.01681514439164489
ARS,WT,6,94,198.54719999999998,0,0.0
ARS,WT,6,95,160.1856,0,0.0
ARS,WT,6,96,136.8576,0,0.0
ARS,WT,6,97,137.214,3,0.02186365822729459
ARS,WT,6,98,145.99439999999998,2,0.013699155584049801
ARS,WT,6,99,161.676,0,0.0
ARS,WT,6,100,94.0896,0,0.0
ARS,WT,6,101,170.58599999999998,0,0.0
ARS,WT,6,102,99.53280000000001,2,0.020093878600823043
ARS,WT,6,104,115.27919999999999,0,0.0
ARS,WT,6,105,196.53839999999997,3,0.015264192646322554
ARS,WT,6,106,102.35159999999999,0,0.0
ARS,WT,6,107,198.83879999999996,1,0.005029199532485613
ARS,WT,6,108,134.71919999999997,0,0.0
ARS,WT,6,109,107.17919999999998,1,0.009330168540164512
ARS,WT,6,110,85.8924,0,0.0
ARS,WT,7,7,220.25519999999997,1,0.004540187927458694
ARS,WT,7,8,122.34239999999998,0,0.0
ARS,WT,7,9,134.3628,1,0.0074425361781683625
ARS,WT,7,10,319.5612,3,0.009387873121017196
ARS,WT,7,11,196.8624,2,0.010159380359073138
ARS,WT,7,12,210.08159999999998,1,0.004760055140478748
ARS,WT,7,13,80.35199999999999,0,0.0
ARS,WT,7,15,136.242,0,0.0
ARS,WT,7,16,252.72,2,0.007913896802785692
ARS,WT,7,17,227.22119999999998,0,0.0
ARS,WT,7,18,183.80519999999999,1,0.005440542487372501
ARS,WT,7,19,106.07759999999999,0,0.0
ARS,WT,7,20,169.58159999999998,0,0.0
ARS,WT,7,21,176.15879999999999,0,0.0
ARS,WT,7,22,281.36159999999995,2,0.007108290541424275
ARS,WT,7,23,40.7916,0,0.0
ARS,WT,7,24,141.9768,0,0.0
ARS,WT,7,25,297.6264,2,0.006719833993221032
ARS,WT,7,26,145.41119999999998,0,0.0
ARS,WT,7,27,177.3252,0,0.0
ARS,WT,7,28,169.19279999999998,0,0.0
ARS,WT,7,29,234.96479999999997,1,0.0042559566369090186
ARS,WT,7,30,152.9604,0,0.0
ARS,WT,7,32,99.01439999999998,0,0.0
ARS,WT,7,33,156.1032,0,0.0
ARS,WT,7,34,164.0736,0,0.0
ARS,WT,7,36,87.15599999999999,0,0.0
ARS,WT,7,37,242.93519999999998,3,0.012348972071564764
ARS,WT,7,38,165.66119999999998,0,0.0
ARS,WT,7,39,289.10519999999997,0,0.0
ARS,WT,7,40,118.25999999999999,1,0.008455944529003891
ARS,WT,7,41,249.80399999999997,2,0.008006276921106148
ARS,WT,7,42,220.968,1,0.004525542159950762
ARS,WT,7,43,108.28079999999999,2,0.018470495230918135
ARS,WT,7,45,104.328,1,0.009585154512690744
ARS,WT,7,46,160.67159999999998,1,0.00622387528349752
ARS,WT,7,48,214.2936,0,0.0
ARS,WT,7,49,200.97719999999998,1,0.004975688784598452
ARS,WT,7,50,219.34799999999998,0,0.0
ARS,WT,7,51,326.39759999999995,1,0.003063748017755033
ARS,WT,7,53,240.53759999999997,1,0.004157354193273734
ARS,WT,7,54,181.11599999999999,0,0.0
ARS,WT,7,55,179.658,0,0.0
ARS,WT,7,56,210.85920000000002,0,0.0
ARS,WT,7,57,175.15439999999998,0,0.0
ARS,WT,7,58,233.08559999999997,0,0.0
ARS,WT,7,59,275.886,0,0.0
ARS,WT,7,61,278.5104,5,0.017952650960251393
ARS,WT,7,62,153.9972,0,0.0
ARS,WT,7,63,144.4068,2,0.013849763307545074
ARS,WT,7,64,222.9768,0,0.0
ARS,WT,7,65,152.28,0,0.0
ARS,WT,7,66,116.83439999999999,0,0.0
ARS,WT,7,69,123.96239999999999,0,0.0
ARS,WT,7,71,236.4228,1,0.004229710501694422
ARS,WT,7,72,162.0648,1,0.006170371357629788
ARS,WT,7,73,83.1708,1,0.012023450537929177
ARS,WT,7,74,182.37959999999998,1,0.005483069378373459
ARS,WT,7,75,153.64079999999998,2,0.01301737559294146
ARS,WT,7,77,306.50399999999996,0,0.0
ARS,WT,7,78,148.1652,0,0.0
ARS,WT,7,79,238.9176,0,0.0
ARS,WT,7,80,128.5956,1,0.007776315830401663
ARS,WT,7,81,78.79679999999999,0,0.0
ARS,WT,7,82,229.4568,2,0.008716237653449364
ARS,WT,7,83,233.9604,2,0.008548455208659243
ARS,WT,7,85,160.57439999999997,1,0.006227642762482688
ARS,WT,7,86,97.49159999999999,0,0.0
ARS,WT,7,87,173.98799999999997,2,0.011495045635331174
ARS,WT,7,88,146.0916,2,0.013690041042743047
ARS,WT,7,89,169.7112,0,0.0
ARS,WT,7,91,182.76839999999999,2,0.010942810682809502
ARS,WT,7,92,228.06359999999998,2,0.00876948360018872
ARS,WT,7,93,161.4816,0,0.0
ARS,WT,7,94,302.51879999999994,2,0.006611159372574532
ARS,WT,7,95,107.63279999999999,1,0.009290848142945275
ARS,WT,7,96,235.1592,1,0.004252438348148828
ARS,WT,7,97,176.0616,0,0.0
ARS,WT,7,98,281.68559999999997,3,0.010650171680767496
ARS,WT,8,10,159.89399999999998,0,0.0
ARS,WT,8,11,145.18439999999998,0,0.0
ARS,WT,8,12,195.20999999999998,1,0.005122688386865427
ARS,WT,8,13,159.1812,0,0.0
ARS,WT,8,14,218.79719999999998,2,0.009140884801085207
ARS,WT,8,15,273.7476,1,0.0036530000628316015
ARS,WT,8,16,93.37679999999999,0,0.0
ARS,WT,8,17,291.56759999999997,1,0.0034297363630252475
ARS,WT,8,18,119.03759999999998,0,0.0
ARS,WT,8,19,143.0784,0,0.0
ARS,WT,8,20,149.04,0,0.0
ARS,WT,8,21,115.99199999999999,1,0.00862128422649838
ARS,WT,8,22,133.8768,0,0.0
ARS,WT,8,24,111.32639999999999,0,0.0
